name,Base Note,Department,Heart/Middle Note,link,Scents/Notes,Size,Top Note,price,concentration
Ormonde Jayne Prive,"timbersilk, vanilla absolute, musk, sandalwood, tonka bean absolute, ambroxan",Unisex,"magnolia absolute, blackcurrant, french clary sage, jasmine absolute, gardenia absolute, orris butter",https://www.noon.com/uae-en/prive-edp-120ml/N38430152A/p?o=c31152eb1b88a75f,Floral,120ml,"basmati rice, green mandarin oil, neroil, russian coriander seed, freesia, petitgrain oil, bergamot, pink pepper, osmanthus",571.5,EDP
Ormonde Jayne Rawdah Bespoke,"madagascan vanilla, amber, vetiver, white musk",Women,"jasmine, freesia, bluebell, orris",https://www.noon.com/uae-en/rawdah-bespoke-perfum-120mililitre/N38706462A/p?o=dd56b5c539b02f6c,Oriental,120ml,,1137.45,Parfum
Ormonde Jayne Ta'If,"amber, broom",Women,"taif rose, freesia, jasmine, orange blossom",https://www.noon.com/uae-en/ta-if-edp-120ml/N26481802A/p?o=e248efa0ec03f2ba,Arabian,120ml,"saffron, dates, pink pepper",556.35,EDP
Ormonde Jayne Ta'if,"broom, amber",Unisex,"rose oil, freesia, orange flower absolute, jasmine",https://www.noon.com/uae-en/ta-if-edp-120ml/N38430151A/p?o=bdf9ffaff4270a5b,Oriental,120ml,"pink pepper, saffron, dates",684.65,EDP
Ormonde Jayne Tolu,"tolu, tonka bean, golden frankincense, amber",Unisex,"orchid, moroccan rose, muguet",https://www.noon.com/uae-en/tolu-edp-120ml/N38430153A/p?o=a78ed096135888fc,Oriental,120ml,"juniper berry, orange blossom, clary sage",800.0,EDP
Orto Parisi Terroni,,Unisex,,https://www.noon.com/uae-en/terroni-edp-50ml/N23636629A/p?o=f4f76bedd527faca,,50ml,"earthy notes, spices, musk",449.0,EDP
Oscar de la Renta Intrusion (W),amber,Women,peony,https://www.noon.com/uae-en/intrusion-w-eau-de-parfum-100mililiter/N41880244A/p?o=c290466d2076a63d,Floral,100ml,,98.0,EDP
Oscar de la Renta Intrusion,"patchouli, musk",Women,white flowers,https://www.noon.com/uae-en/intrusion-edp-100ml/N40128569A/p?o=e742e23fae3b893d,Floral,100ml,"neroli, sicilian bergamot, mandarin, grapefruit",86.5,EDP
Oud Kalakas Ajmal Ehsas,woody,Women,woody,https://www.noon.com/uae-en/ajmal-ehsas-edp-100ml/N34088057A/p?o=b6cbb954a5242dcf,,100ml,citrus,58.0,EDP
Oud Kalakas Al Khayal,fruity,Men,fruity,https://www.noon.com/uae-en/al-khayal-edp-100ml/N34088059A/p?o=b8ed6b6fde77effe,,100ml,chypre,58.0,EDP
Oud Kalakas Al Mansbaha,citrus,Unisex,,https://www.noon.com/uae-en/al-mansbaha-edp-100ml/N34088060A/p?o=bdce0aefa7beb27f,,100ml,fougere,50.0,EDP
Oud Kalakas Asrar Al Oud,animalic,Men,woody,https://www.noon.com/uae-en/asrar-al-oud-edp-100ml/N34088061A/p?o=ec95456c3b7b857f,,100ml,oriental,153.0,EDP
Oud Kalakas Basil,oriental,Unisex,floral,https://www.noon.com/uae-en/basil-edp-100ml/N34088062A/p?o=f89f7096fae7d9ac,,100ml,oriental,58.0,EDP
Oud Kalakas Black Oud,tasty,Men,tasty,https://www.noon.com/uae-en/black-oud-edp-100ml/N34088063A/p?o=bda157d79454037e,,100ml,leathery,105.0,EDP
Oud Kalakas Blue Sky,amber,Men,aromatic,https://www.noon.com/uae-en/blue-sky-edp-100ml/N34088064A/p?o=daa1d50e53f8f2ab,,100ml,watery,58.0,EDP
Oud Kalakas Elegant,amber,Men,oriental,https://www.noon.com/uae-en/elegant-edp-100ml/N34088065A/p?o=d0561b426fea7afb,,100ml,fruity,58.0,EDP
Oud Kalakas Flamingo,floral,Women,floral,https://www.noon.com/uae-en/flamingo-edp-100ml/N34088066A/p?o=b293759e94c9494a,,100ml,fruity,58.0,EDP
Oud Kalakas King,woody,Men,chypre,https://www.noon.com/uae-en/king-edp-100ml/N34088067A/p?o=cc11754179b741db,,100ml,woody,93.0,EDP
Oud Kalakas Lily Of Sapphire,tasty,Women,,https://www.noon.com/uae-en/lily-of-sapphire-edp-100ml/N34088068A/p?o=ad655d7beea7f87c,,100ml,floral,58.0,EDP
Oud Kalakas Lovely Moon,fruity,Women,fruity,https://www.noon.com/uae-en/lovely-moon-edp-100ml/N34088069A/p?o=ce48256686e6811d,,100ml,fruity,58.0,EDP
Oud Kalakas Oud Al Nokbah,woody,Men,spicy,https://www.noon.com/uae-en/oud-al-nokbah-edp-100ml/N34088070A/p?o=fb0ba7c258673aef,,100ml,oriental,58.0,EDP
Oud Kalakas Platinum Icon,balsamic,Women,floral,https://www.noon.com/uae-en/platinum-icon-edp-100ml/N34088072A/p?o=fe1e9bd948cf39bf,,100ml,oriental,105.0,EDP
Oud Kalakas Queen,floral,Women,floral,https://www.noon.com/uae-en/queen-edp-100ml/N34088073A/p?o=a7f56fc615a6501e,,100ml,oriental,93.0,EDP
Oud Kalakas Rival Gold,musky,Women,floral,https://www.noon.com/uae-en/rival-gold-edp-100ml/N34088074A/p?o=ceae4eb21978991d,,100ml,citrus,105.0,EDP
Oud Kalakas Tulip,musky,Women,watery,https://www.noon.com/uae-en/tulip-edp-100ml/N34088075A/p?o=db7438a2e3dc5d9d,,100ml,floral,58.0,EDP
PACO RABANNE Million,"leather accord, amberketal",Men,"rose absolute, cinnamon",https://www.noon.com/uae-en/1-million-parfum-100ml/N39030278A/p?o=caa715c2a397331a,,100ml,,251.0,Parfum
PACO RABANNE MillionNatural Spray,"leather accord, amberketal",Men,"rose absolute, cinnamon",https://www.noon.com/uae-en/1-million-parfum-natural-spray-100ml/N39001011A/p?o=fbe28883d7e2224c,,100ml,,280.0,Parfum
PACO RABANNE Million Prive,"patchouli, tonka bean",Men,"tobacco, myrrh",https://www.noon.com/uae-en/1-million-prive-edp-100ml/N11075753A/p?o=aae297e6ba0756aa,Woody,100ml,,330.0,EDP
PACO RABANNE Million Prive,"patchouli, tonka bean",Men,myrrh,https://www.noon.com/uae-en/1-million-prive-edp-50ml/N11202195A/p?o=dfe71455112958ae,,50ml,,152.2,EDP
PACO RABANNE Million Prive,"patchouli, tonka bean",Men,myrrh,https://www.noon.com/uae-en/1-million-prive-edp-5ml/N13233550A/p?o=a804db1a5f681f9d,,5ml,,39.0,EDP
PACO RABANNE Million Prive  For Men,"tonka bean, patchouli",Men,myrrh,https://www.noon.com/uae-en/1-million-prive-for-men-eau-de-parfum-100ml/N32137283A/p?o=a1985eb89798bc7f,Spicy,100ml,,298.0,EDP
PACO RABANNE Piece Lady Million,"honey, patchouli",Women,"orange flower absolute, jasmine absolute",https://www.noon.com/uae-en/2-piece-lady-million-edp-80ml/N23045830A/p?o=b557b5949be3dfcd,,80ml,,371.1,EDP
PACO RABANNE Piece OlympeaSet,"cashmere wood, ambergris, sandalwood",Women,"vanilla, salt",https://www.noon.com/uae-en/2-piece-olympea-edp-set-80-10ml/N19150748A/p?o=d04eb2b2dc8075bf,,10ml,,251.0,EDP
PACO RABANNE Absolutely Gold,"neroli, cashmere",Women,orange jasmine,https://www.noon.com/uae-en/absolutely-gold-eau-de-parfum-80ml/N30765177A/p?o=d1a2933cb8ec371c,,80ml,juiciest raspberries,1361.25,EDP
PACO RABANNE Black XS Be A Legend Debbie Harry,"black vanilla husk, amyris",Women,"patchouli, agarwood (oud)",https://www.noon.com/uae-en/black-xs-be-a-legend-debbie-harry-edp-80ml/N28546088A/p?o=bb4c90701e0e4f5e,,80ml,,285.75,EDP
PACO RABANNE Black XS,"black vanilla husk, massoia wood, sandalwood",Women,"cacao, rose, black violet",https://www.noon.com/uae-en/black-xs-edp-80ml/N36647083A/p?o=afa0440f22f2589d,Fruity,80ml,,180.1,EDP
PACO RABANNE Black XS Excess,"vanilla, cashmere wood",Women,"jasmine, rose, night blooming cereus",https://www.noon.com/uae-en/black-xs-excess-edp-80ml/N30619328A/p?o=c0a439c7d1b0c8cc,Floral,80ml,,183.8,EDP
PACO RABANNE Black XS L'Exces,"vanille, cashmere wood",Women,"jasmine, rose, night blooming cereus",https://www.noon.com/uae-en/black-xs-l-exces-edp-50ml/N15567657A/p?o=f0ed807beb8fd2ec,Woody,50ml,,167.65,EDP
PACO RABANNE Black XS L'Exces Extreme,"vanilla, mandrake root",Women,"cations pink, rose",https://www.noon.com/uae-en/black-xs-l-exces-extreme-edp-80ml/N12890625A/p?o=fa8ff5ecdb940c3e,,80ml,,280.9,EDP
PACO RABANNE Black Xs L'Exces,"vanilla, cashmere wood",Women,"jasmine, rose, night blooming cereus",https://www.noon.com/uae-en/black-xs-l-exces-edp-80ml/N11805474A/p?o=d5fb4f369f13df6a,,80ml,,400.0,EDP
PACO RABANNE Intense,olfactory family oriental ambery,Women,"sensuality - salty vanilla, cedarwood, skin white amber",https://www.noon.com/uae-en/intense-edp-50ml/N13234137A/p?o=fc48a3917163605e,,50ml,,155.5,EDP
PACO RABANNE Invictus Legend,"red amber, guaiac wood",Men,"bay leaf, geranium, spices",https://www.noon.com/uae-en/invictus-legend-edp-100ml/N28333850A/p?o=f62be76eb879acea,,100ml,,259.0,EDP
PACO RABANNE Invictus Legend,"red amber, guaiac wood",Men,"bay leaf, geranium, spices",https://www.noon.com/uae-en/invictus-legend-edp-50ml/N29473487A/p?o=e6017d5c282d8c2a,Aromatic,50ml,,219.0,EDP
PACO RABANNE Lady Million Absolutely Gold,"cashmeran, neroli",Women,"jasmine, orange blossom",https://www.noon.com/uae-en/lady-million-absolutely-gold-edp-80ml/N11202504A/p?o=dfaaebc717400d4c,Floral,80ml,,279.9,EDP
PACO RABANNE Lady Million,"honey, patchouli",Women,"orange flower absolute, jasmine absolute",https://www.noon.com/uae-en/lady-million-edp-30ml/N11200879A/p?o=c13041759f0c009b,Floral,30ml,"neroli, bitter orange, raspberry",149.15,EDP
PACO RABANNE Lady Million,"white honey, patchouli, amber",Women,"jasmine, african orange flower, gardenia",https://www.noon.com/uae-en/lady-million-edp-50ml/N20337479A/p?o=ca3589d690d4421d,Floral,50ml,,179.95,EDP
PACO RABANNE Lady Million,"patchouli, white honey, amber",Women,"jasmine, african orange flower, gardenia",https://www.noon.com/uae-en/lady-million-edp-80ml/N29710452A/p?o=d92044feaaa506ed,Floral,80ml,,192.1,EDP
PACO RABANNE Lady Million Eau My Gold,"musk, amber, sandalwood, cedar",Women,"violet leaf, orange blossom",https://www.noon.com/uae-en/lady-million-eau-my-gold-edt-50ml/N11805475A/p?o=f6a4c9d4021aee6e,,50ml,,147.1,EDT
PACO RABANNE Lady Million Empire,"cognac, patchouli, white musk",Women,"magnolia, orange blossom, osmanthus, mirabelle plum",https://www.noon.com/uae-en/lady-million-empire-edp-30ml/N31008571A/p?o=b7a5349b34ff710b,Fruity,30ml,,792.0,EDP
PACO RABANNE Lady Million Empire,"cognac, patchouli, white musk",Women,"magnolia, orange blossom, osmanthus, mirabelle",https://www.noon.com/uae-en/lady-million-empire-edp-50ml/N31008570A/p?o=d39704949092211b,,50ml,,194.95,EDP
PACO RABANNE Lady Million Empire,"cognac, white patchouli, white musk",Women,"magnolia, orange blossom, osmanthus, mirabelle plum",https://www.noon.com/uae-en/lady-million-empire-edp-80ml/N31008569A/p?o=d91356aa9ef8163f,Fruity,80ml,,254.05,EDP
PACO RABANNE Lady Million Empire EDPe,"patchouli, cognac, sensual white musk",Women,"mirabelle plum, osmanthus, orange blossom, rich magnolia",https://www.noon.com/uae-en/lady-million-empire-eau-de-parfume-80ml/N41434636A/p?o=fcebede69505b35d,Fresh,80ml,,244.0,EDP
PACO RABANNE Lady Million Fabulous Intense,"tonka bean, vanilla, moss",Women,"tuberose, solar notes, jasmine, ylang-ylang",https://www.noon.com/uae-en/lady-million-fabulous-intense-80ml/N47689403A/p?o=f5333c505442f3ae,,80ml,,516.0,EDP
PACO RABANNE Lady Million Lucky,"honey sandalwood, ceder, cashmerewood",Women,"rose, jasmine, hazlenut",https://www.noon.com/uae-en/lady-million-lucky-edp-50ml/N20079251A/p?o=f13db8444d8b629f,Woody,50ml,,153.05,EDP
PACO RABANNE Lady Million Monopoly Collector,"honey, patchouli, amber",Women,"gardenia, jasmine, orange blossom",https://www.noon.com/uae-en/lady-million-monopoly-collector-edp-80ml/N13234396A/p?o=d244a2a0a1c0675b,,80ml,,236.0,EDP
PACO RABANNE Lady Million Prive,"cacao, honey, patchouli",Women,"vanilla, raspberry, heliotrope",https://www.noon.com/uae-en/lady-million-prive-edp-50ml/N11075759A/p?o=bb68f5045195d63c,,50ml,,130.0,EDP
PACO RABANNE Lady Million Prive,"cacao, honey, patchouli",Women,"vanilla, raspberry, heliotrope",https://www.noon.com/uae-en/lady-million-prive-edp-80ml/N36969686A/p?o=dfbe86c3cee2fb7a,Sweet,80ml,,209.0,EDP
PACO RABANNE Lucky Lady Million,"honey, cashmere wood, sandalwood, cedar",Women,"hazelnut, rose, jasmine",https://www.noon.com/uae-en/lucky-lady-million-edp-50ml/N23097844A/p?o=cb91c1c7f2cfa86e,Woody,50ml,,160.5,EDP
PACO RABANNE Million,"honey, patchouli",Women,"orange flower absolute, jasmine absolute",https://www.noon.com/uae-en/million-edp-50ml/N11201136A/p?o=dea5a8d9f9d3aa8f,,50ml,,185.4,EDP
PACO RABANNE Olympea Aqua,"salt, vanilla, ambergris, cashmere wood, sandalwood, benzoin",Women,"ginger flower, jasmine, orange blossom, peach, rose",https://www.noon.com/uae-en/olympea-aqua-edp-50ml/N18287164A/p?o=f8ab11964f27358e,Citrus,50ml,,147.9,EDP
PACO RABANNE Olympea Aqua,"salt, vanilla, ambergris, cashmere wood, sandalwood, benzoin",Women,"ginger flower, jasmine, orange blossom, peach, rose",https://www.noon.com/uae-en/olympea-aqua-edp-80ml/N20079247A/p?o=a5b3157c90ac85dd,Citrus,80ml,,222.5,EDP
PACO RABANNE Olympea Aqua,"salt, vanilla, ambergris, cashmere wood, sandalwood, benzoin",Men,"ginger flower, jasmine, orange blossom, peach, rose",https://www.noon.com/uae-en/olympea-aqua-edt-80ml/N20079233A/p?o=c93524b300a17bed,Citrus,80ml,,194.15,EDT
PACO RABANNE Olympea Aqua Legere,"salt, vanilla, ambergris,cashmere wood",Women,"water jasmine, solar notes, water lily",https://www.noon.com/uae-en/olympea-aqua-legere-edp-80ml/N14778479A/p?o=c11c7eedf7a84e5f,,80ml,,209.0,EDP
PACO RABANNE Olympea Legend,"vanilla, tonka bean, sand, amber",Women,"floral notes, ginger flower",https://www.noon.com/uae-en/olympea-legend-edp-50ml/N31295768A/p?o=f7abc90e3b2dfcfe,Vanilla,50ml,,164.2,EDP
PACO RABANNE Olympea Legend,"vanilla, tonka bean, sand, amber",Women,"floral notes, ginger flower",https://www.noon.com/uae-en/olympea-legend-edp-80ml/N29473482A/p?o=ef1a7b23560bc94f,,80ml,,424.2,EDP
PACO RABANNE Olympea Onyx,"ambergris, cashmere wood, sandalwood",Women,"vanilla, salt",https://www.noon.com/uae-en/olympea-onyx-edp-80ml/N38589859A/p?o=ff7a64840ab60dac,Floral,80ml,,214.5,EDP
PACO RABANNE Olympéa Intense,"ambergris, cashmere wood, sandalwood",Women,"paco rabanne olympea, vanilla, salt",https://www.noon.com/uae-en/olymp-a-intense-edp-80ml/N11076092A/p?o=fac3ed6dfab085ed,Floral,80ml,"green mandarin, ginger flower, jasmine",299.65,EDP
PACO RABANNE Olympêa,"cashmere wood, ambergris, sandalwood",Women,"vanilla, salt",https://www.noon.com/uae-en/olymp-a-edp-80ml/N11200423A/p?o=c58545872f22d64e,Vanilla,80ml,,226.9,EDP
PACO RABANNE Paco Rabanne Invictus Legend,"guaiac wood, red amber",Men,"geranium, bay leaf, spices",https://www.noon.com/uae-en/paco-rabanne-invictus-legend-edp-100ml/N26089510A/p?o=c9ad95690101acab,Fruity,100ml,"grapefruit, sea salt",255.0,EDP
PACO RABANNE Paco Rabanne Olympea Legend,"sandalwood, cashmere, ambergris",Women,vanilla,https://www.noon.com/uae-en/paco-rabanne-olympea-legend-edp-80ml/N26089511A/p?o=c5de94a285822eae,Fruity,80ml,"green mandarin, jasmine, ginger lily",210.8,EDP
PACO RABANNE Pure XS,,Women,,https://www.noon.com/uae-en/pure-xs-edp-50ml/N29710484A/p?o=e78b95ffdf42a59c,Vanilla,50ml,"popocorn, vanilla, ylang-ylang, coconut, peach, orange blossom, ambrette (musk mallow), white musk, amberwood, sandalwood",161.1,EDP
PACO RABANNE Pure XS Night,"myrrh, caramel",Men,"cacao, vanilla, cinnamon",https://www.noon.com/uae-en/pure-xs-night-edp-100ml/N22748156A/p?o=b8c37d32063e45ea,Spicy,100ml,,218.25,EDP
PACO RABANNE Pure XS Night,"myrrh, sugar, cedar, woody notes, cashmeran, patchouli",Men,"vanilla, liquor, cinnamon, leather, apple",https://www.noon.com/uae-en/pure-xs-night-edp-50ml/N37568374A/p?o=f8c572cced57476c,,50ml,,296.75,EDP
PACO RABANNE Pure Xs,"vanilla, sandalwood",Women,"salty-sweet popcorn, ambrette seed",https://www.noon.com/uae-en/pure-xs-edp-80ml/N30765485A/p?o=a9764bda7f20504f,Floral,80ml,,243.5,EDP
PACO RABANNE Ultrared,"marshmallow, cedar, vanillaa",Women,"star anise, licorice, jasmine",https://www.noon.com/uae-en/ultrared-edp-80ml/N28546091A/p?o=d2efe6a22b3f67ba,Sweet,80ml,,175.5,EDP
PACO RABANNE Ultraviolet,"madagascar vanilla absolute, ambergris",Women,"chinese osmanthus, indian sambac jasmine",https://www.noon.com/uae-en/ultraviolet-edp-80ml/N11201370A/p?o=d66398f7b79d99da,Floral,80ml,"jamaican red chili pepper, blackberry",138.5,EDP
PALME D'OR Jazeeil,white musk,Unisex,white saffron,https://www.noon.com/uae-en/jazee-parfum-100mil/N32957933A/p?o=f854f1a63d15608e,,100ml,patchouli,285.0,Parfum
PALME D'OR Noon,amber,Unisex,saffron,https://www.noon.com/uae-en/noon-edp-100ml/N32957931A/p?o=e7d33e73dcacbe3d,,100ml,jasmine,285.0,EDP
PARIS CORNER Magic Oud in Pure Zaffron,"patchouli, amber",Unisex,,https://www.noon.com/uae-en/magic-oud-in-pure-zaffron-edp-100ml/N27599287A/p?o=e3a6bd92e140ac8d,Arabian,100ml,,67.0,EDP
PARO OUD Blue,"patchouli, labdanum, frankincense",Unisex,,https://www.noon.com/uae-en/blue-edp-100ml/N36998533A/p?o=b4f0328f640ab00e,Arabian,100ml,citrus grapefruit,110.0,EDP
PARO OUD,"oud combodi,geranium,raspberry",Unisex,,https://www.noon.com/uae-en/edp-60ml/N36998537A/p?o=d82de49afd524cbe,Arabian,60ml,"amber wood,incense",140.0,EDP
PARO OUD Lords,"amber, sandel wood cedar",Unisex,,https://www.noon.com/uae-en/lords-edp-60ml/N36998536A/p?o=d5377c518d96e3fd,Arabian,60ml,agarwood leater,150.0,EDP
PARO OUD Maidan,"oud hindi,patcholi,incense,benzoin",Unisex,,https://www.noon.com/uae-en/maidan-edp-60ml/N36998538A/p?o=f6a99db2c1633e4e,Arabian,60ml,"watery note,blackcurrent syrup",140.0,EDP
PARO OUD Oriental Leather,spicy,Unisex,"animalic sweet, smoky",https://www.noon.com/uae-en/oriental-leather-edp-100ml/N39285484A/p?o=b94454d661efe44a,Arabian,100ml,,120.0,EDP
PARO OUD Oud,amber tonks bean,Unisex,,https://www.noon.com/uae-en/oud-edp-100ml/N36998534A/p?o=cf14b9217fbd5f4d,Arabian,100ml,rose wood,150.0,EDP
PARO OUD Paroouds,warms spycy woddy rose,Unisex,"fruity sweet oud, amber, rose",https://www.noon.com/uae-en/paroouds-edp-100ml/N41990207A/p?o=ba229c9bfb609c8a,Fresh,100ml,,100.0,EDP
PASCAL MORABITO Resiste,"patchouli, cedarwood, musks",Women,"amber, elemi",https://www.noon.com/uae-en/resiste-edp-100ml/N40021915A/p?o=f296bd3b7c7ad32b,Floral,100ml,"lemon, tangerine, bergamot",69.95,EDP
PENHALIGON'S Agarbathi,"vetiver, sandalwood, suede, balsam",Men,"incense, olibanum, milk, jasmine",https://www.noon.com/uae-en/agarbathi-edp-100ml/N37568415A/p?o=b0a8d83c455f23ef,Fresh,100ml,,1349.0,EDP
PENHALIGON'S Artemisia,"oakmoss, sandalwood, musk, amber, vanilla",Women,"green apple, lily of the valley, jasmine tea, violet, vanilla",https://www.noon.com/uae-en/artemisia-edp-3-4ounce/N36647150A/p?o=baf57ba3633384dd,,3.4ounce,"nectarine, green foliage",418.8,EDP
PENHALIGON'S Belgravia Chypre,"patchouli, labdanum",Unisex,"may rose, mate",https://www.noon.com/uae-en/belgravia-chypre-edp-100ml/N35253440A/p?o=d7e7714f4e79003c,Floral,100ml,"raspberry, pink pepper",399.95,EDP
PENHALIGON'S Cairo,"patchouli, sandalwood, cedar",Unisex,"labdanum, cypriol oil, vanilla",https://www.noon.com/uae-en/cairo-edp-100ml/N39769455A/p?o=f0d3e386e34bdb2e,Woody,100ml,"damask, saffron",689.5,EDP
PENHALIGON'S Changing Constance,"cashmeran, tobacco, vanilla",Unisex,"salt, caramel",https://www.noon.com/uae-en/changing-constance-edp-75ml/N25987446A/p?o=a5d1265ced1b9eed,,75ml,"cardamom, pimento",849.45,EDP
PENHALIGON'S Clandestine Clara,ambery patchouli,Women,cinnamon musk,https://www.noon.com/uae-en/clandestine-clara-edp-75ml/N31919991A/p?o=bc27c9552c528bca,Woody,75ml,"rhum vanilla,",437.1,EDP
PENHALIGON'S Empressa,"vanilla, cacao, olibanum, amber, musk, patchouli, sandalwood, brown sugar",Women,"rose, geranium, neroli, dewberry, cassis",https://www.noon.com/uae-en/empressa-edp-100ml/N30324116A/p?o=b5774ca81cd668db,,100ml,"blood orange, bergamot, mandarin orange, peach, pink pepper",1110.0,EDP
PENHALIGON'S Equinox Bloom,"ambrox, siam benzoin, brown sugar",Women,"frangipani, orange blossom, jasmine sambac",https://www.noon.com/uae-en/equinox-bloom-edp-100ml/N36969702A/p?o=ee983aeb81bd0bfb,,100ml,"chantilly cream, bigarade, violet leaf",371.25,EDP
PENHALIGON'S Halfeti,"leather, oud, amber, resins, tonka, vanilla, sandalwood",Unisex,"cumin, nutmeg, violet, saffron, rose, jasmine, mugue",https://www.noon.com/uae-en/halfeti-edp-100ml/N23105240A/p?o=d0b09f266887ea9a,,100ml,"grapefruit, bergamot, green notes, armoise, cypress",802.5,EDP
PENHALIGON'S Halfeti,"leather, oud, amber, resins, tonka, vanilla, sandalwood",Women,"cumin, nutmeg, violet, saffron, rose, jasmine, muguet",https://www.noon.com/uae-en/halfeti-edp-100ml/N23100918A/p?o=f3bca83b4b5fc41e,Woody,100ml,"grapefruit, bergamot, green notes, armoise, cypress",850.0,EDP
PENHALIGON'S Halfeti,"leather, oud, cedar, sandalwood, amber, musk, tonka, vanilla",Women,"jasmine, bulgarian rose, nutmeg",https://www.noon.com/uae-en/halfeti-edp-3-4ounce/N36969703A/p?o=e570335f523563de,Woody,3.4ounce,"bergamot, grapefruit, saffron, cardamom, artemisia, cypress needles",850.0,EDP
PENHALIGON'S HalfetiFor Unisex,"leather, oud, amber, resins, tonka, vanilla, sandalwood",Unisex,"cumin, nutmeg, violet, saffron, rose, jasmine, mugue",https://www.noon.com/uae-en/halfeti-edp-for-unisex-100ml/N31997078A/p?o=c5208a28224c2b4f,Woody,100ml,,752.2,EDP
PENHALIGON'S Halfeti Leather,"vanilla, sandalwood, leather spiciness",Women,"jasmine, spicy rose",https://www.noon.com/uae-en/halfeti-leather-edp-100ml/N38589894A/p?o=c4f0f35ccff9b84f,,100ml,"bergamot, sagebrush",925.0,EDP
PENHALIGON'S Heartless Helen,woodsy notes,Women,tuberose,https://www.noon.com/uae-en/heartless-helen-edp-75ml/N34132938A/p?o=a96b87589c8285bf,Floral,75ml,orange,476.65,EDP
PENHALIGON'S Malabah,"sweet amber, sandalwood, musk",Women,"ginger, nutmeg, cardamom, rose, orris",https://www.noon.com/uae-en/malabah-edp-100ml/N27531750A/p?o=f8699f9dfec3580a,Citrus,100ml,"lemon, earl grey tea, cilantro",301.5,EDP
